CO(GT),PT08.S1(CO),C6H6(GT),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour,is_weekend,is_warm_season,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9
8.5,1630.0,27.799999999999997,654.5,421.0,229.5,1757.0,2079.0,8.0,45.9,0.4936,18,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8.7,1658.0,27.799999999999997,654.5,402.0,229.5,1820.0,2079.0,7.1,50.3,0.51,19,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9.1,1658.0,27.799999999999997,654.5,402.0,229.5,1832.0,2079.0,6.2,56.9,0.5419,20,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7.2,1564.0,26.3,654.5,472.0,228.0,1574.0,2079.0,6.3,57.9,0.5575,21,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5.0,1441.0,20.6,654.5,517.0,196.0,1389.0,2051.0,6.2,56.8,0.5421,22,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4.2,1376.0,17.0,654.5,549.0,190.0,1283.0,2041.0,6.1,54.7,0.5201,23,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4.6,1412.0,17.2,654.5,543.0,187.0,1300.0,2059.0,6.0,55.6,0.5244,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.9,1352.0,14.6,610.0,567.0,174.0,1234.0,2016.0,5.1,59.0,0.5248,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.4,1285.0,12.1,465.0,605.0,158.0,1164.0,1967.0,5.1,58.4,0.517,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.0,1263.0,10.5,188.0,625.0,110.0,1140.0,1960.0,4.7,60.8,0.5232,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.4,1200.0,8.7,288.0,664.0,132.0,1082.0,1847.0,4.2,63.1,0.5259,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.5,1187.0,8.8,251.0,669.0,121.0,1093.0,1792.0,4.3,64.1,0.537,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.5,1166.0,8.2,351.0,691.0,136.0,1079.0,1680.0,4.8,61.9,0.537,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.9,1209.0,9.5,379.0,666.0,138.0,1124.0,1662.0,5.3,61.1,0.5499,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4.8,1349.0,14.6,539.0,575.0,149.0,1299.0,1810.0,5.7,61.3,0.5657,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.1,1458.0,20.4,654.5,497.0,165.0,1483.0,2079.0,6.1,60.5,0.5719,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.6,1462.0,18.8,654.5,510.0,170.0,1421.0,2079.0,6.7,59.7,0.589,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.5,1448.0,18.8,654.5,511.0,165.0,1428.0,1971.0,7.2,58.6,0.5986,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.0,1419.0,18.5,654.5,524.0,167.0,1406.0,1950.0,8.0,55.9,0.6018,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.9,1561.0,24.8,654.5,465.0,197.0,1624.0,2079.0,9.8,52.4,0.6349,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7.9,1558.0,22.9,654.5,471.0,217.0,1563.0,2079.0,10.5,51.1,0.6503,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.1,1438.0,16.9,626.0,528.0,204.0,1405.0,1962.0,10.8,52.4,0.6767,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.7,1532.0,22.2,654.5,474.0,193.0,1610.0,2033.0,10.6,55.3,0.7058,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.8,1522.0,21.5,654.5,479.0,192.0,1578.0,2034.0,10.4,57.0,0.7167,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.7,1514.0,21.5,654.5,474.0,175.0,1598.0,2018.0,10.2,58.3,0.7256,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.4,1075.0,8.5,641.0,795.0,168.0,1447.0,990.0,16.9,49.3,0.9597,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.8,1075.0,8.5,649.0,795.0,170.0,1447.0,990.0,16.9,49.3,0.9597,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.6,1075.0,8.5,521.0,795.0,157.0,1447.0,990.0,16.9,49.3,0.9597,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.4,1075.0,8.5,487.0,795.0,143.0,1447.0,990.0,16.9,49.3,0.9597,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.2,1075.0,8.5,453.0,795.0,152.0,1447.0,990.0,16.9,49.3,0.9597,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.9,1505.0,15.6,567.0,525.0,169.0,1447.0,2066.0,9.4,66.1,0.7816,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.6,1458.0,14.2,527.0,540.0,164.0,1395.0,2030.0,9.6,65.9,0.7869,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.5,1431.0,13.5,503.0,553.0,154.0,1385.0,1913.0,9.5,66.2,0.7882,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.2,1366.0,11.4,188.0,583.0,110.0,1328.0,1901.0,9.2,67.3,0.7851,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.2,1243.0,8.6,274.0,648.0,119.0,1250.0,1534.0,9.0,69.8,0.8039,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.0,1251.0,8.6,231.0,644.0,106.0,1246.0,1568.0,8.9,70.5,0.8056,6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.2,1259.0,9.1,268.0,631.0,111.0,1267.0,1622.0,8.9,70.4,0.8074,7,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.0,1268.0,8.6,281.0,645.0,122.0,1247.0,1628.0,9.1,69.6,0.8045,8,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.5,1288.0,9.4,340.0,623.0,121.0,1272.0,1553.0,9.0,70.8,0.8173,9,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.0,1410.0,11.0,406.0,594.0,136.0,1319.0,1769.0,9.8,68.6,0.8324,10,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.8,1374.0,10.6,379.0,598.0,138.0,1316.0,1776.0,10.2,67.3,0.8373,11,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.4,1458.0,13.2,436.0,553.0,147.0,1383.0,1898.0,10.7,65.0,0.8378,12,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.5,1609.0,18.1,602.0,505.0,178.0,1491.0,2079.0,11.4,62.9,0.8454,13,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4.0,1424.0,13.2,507.0,566.0,176.0,1351.0,1896.0,12.2,61.1,0.8652,14,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.4,1331.0,9.7,266.0,633.0,159.0,1266.0,1745.0,12.1,61.8,0.8723,15,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.1,1434.0,13.3,335.0,561.0,168.0,1366.0,1893.0,11.7,65.6,0.898,16,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4.0,1542.0,15.4,464.0,531.0,181.0,1435.0,1972.0,11.4,67.9,0.9119,17,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4.6,1651.0,17.8,527.0,501.0,184.0,1513.0,2020.0,11.2,70.8,0.9386,18,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4.8,1633.0,18.0,592.0,496.0,170.0,1555.0,1906.0,10.9,75.9,0.9868,19,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6.2,1658.0,21.3,654.5,460.0,174.0,1689.0,1832.0,11.3,78.3,1.0455,20,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4.6,1523.0,14.5,538.0,541.0,136.0,1488.0,1470.0,10.3,82.8,1.0369,21,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4.5,1543.0,15.8,513.0,521.0,127.0,1542.0,1494.0,10.4,82.5,1.0406,22,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4.2,1469.0,13.1,514.0,564.0,125.0,1485.0,1394.0,11.0,81.7,1.0727,23,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.6,1271.0,7.7,345.0,688.0,121.0,1321.0,1113.0,11.7,79.8,1.0964,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.6,1161.0,6.0,231.0,775.0,117.0,1281.0,958.0,11.6,80.0,1.0924,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.3,1053.0,3.5,166.0,890.0,108.0,1166.0,807.0,11.3,80.1,1.0741,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.6,916.0,1.5,188.0,1143.0,110.0,1064.0,536.0,11.7,74.1,1.0167,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.5,900.0,1.2,61.0,1242.0,55.0,1070.0,471.0,10.8,78.7,1.0202,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.4,855.0,0.8,49.0,1319.0,46.0,1068.0,450.0,10.7,81.5,1.0497,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.3,848.0,0.7,54.0,1387.0,46.0,1062.0,438.0,10.9,80.3,1.0444,6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.4,873.0,0.9,78.0,1305.0,67.0,1083.0,512.0,10.7,80.7,1.0377,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.6,945.0,1.8,136.0,1140.0,90.0,1135.0,632.0,10.5,81.8,1.0416,8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.9,1003.0,2.5,198.0,1003.0,117.0,1159.0,754.0,10.4,82.9,1.0419,9,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.1,1041.0,3.1,211.0,908.0,118.0,1188.0,792.0,10.6,82.1,1.0451,10,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,1036.0,3.5,183.0,942.0,112.0,1168.0,776.0,11.5,72.6,0.9846,11,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.6,1124.0,5.7,277.0,775.0,134.0,1231.0,969.0,12.8,65.5,0.964,12,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.8,1130.0,5.8,267.0,772.0,127.0,1230.0,975.0,13.9,60.9,0.9644,13,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,991.0,2.7,123.0,981.0,88.0,1114.0,637.0,14.9,57.9,0.9726,14,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.8,988.0,2.2,68.0,1056.0,57.0,1118.0,541.0,14.8,63.5,1.0592,15,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.4,1163.0,5.8,186.0,772.0,99.0,1288.0,876.0,13.6,68.9,1.0699,16,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.1,1226.0,6.9,321.0,725.0,129.0,1307.0,1029.0,13.6,68.9,1.0661,17,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.3,1286.0,9.1,343.0,687.0,137.0,1362.0,1103.0,13.5,67.1,1.0357,18,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.5,1423.0,14.0,550.0,553.0,146.0,1531.0,1369.0,12.3,75.4,1.0768,19,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3.8,1408.0,13.1,598.0,560.0,139.0,1504.0,1381.0,11.7,80.0,1.0938,20,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.4,1178.0,7.2,390.0,700.0,128.0,1342.0,1094.0,11.8,82.7,1.1381,21,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,985.0,3.8,159.0,877.0,106.0,1187.0,835.0,11.8,77.5,1.0741,22,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.3,1113.0,5.2,193.0,828.0,114.0,1217.0,881.0,12.0,72.3,1.0095,23,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.3,1178.0,7.4,316.0,700.0,137.0,1328.0,987.0,11.2,79.6,1.0587,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.5,1024.0,3.9,199.0,876.0,114.0,1168.0,807.0,11.5,74.2,1.0063,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.1,954.0,2.7,134.0,988.0,92.0,1107.0,664.0,11.6,68.9,0.9411,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.6,875.0,1.5,188.0,1165.0,110.0,1049.0,525.0,11.5,67.4,0.9106,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.7,877.0,1.3,63.0,1171.0,55.0,1023.0,496.0,11.7,64.6,0.8888,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.4,826.0,0.7,50.0,1322.0,46.0,978.0,433.0,11.9,61.1,0.8527,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.5,862.0,1.4,93.0,1193.0,67.0,1020.0,524.0,12.5,57.3,0.8269,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.8,938.0,3.0,161.0,970.0,95.0,1100.0,747.0,12.3,60.1,0.8562,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.9,1205.0,9.1,368.0,688.0,133.0,1361.0,1052.0,11.5,68.7,0.9302,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.3,1171.0,10.0,344.0,637.0,138.0,1374.0,1092.0,12.5,63.2,0.9113,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.9,1131.0,8.6,288.0,684.0,127.0,1324.0,1036.0,12.9,63.2,0.9335,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.6,1074.0,6.4,244.0,748.0,119.0,1230.0,934.0,13.5,59.9,0.9261,11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.4,1062.0,6.2,224.0,764.0,113.0,1228.0,917.0,13.4,61.3,0.9379,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.5,1045.0,5.7,206.0,796.0,109.0,1193.0,839.0,14.4,57.1,0.9309,13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.4,1034.0,5.0,163.0,840.0,97.0,1192.0,761.0,15.0,57.2,0.9698,14,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.0,1186.0,8.0,296.0,695.0,117.0,1332.0,926.0,12.4,72.6,1.0422,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.5,1256.0,10.5,386.0,625.0,132.0,1417.0,1104.0,12.8,73.6,1.0851,16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.2,1138.0,6.9,262.0,735.0,117.0,1276.0,911.0,13.3,68.2,1.0356,17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.0,1138.0,7.8,212.0,721.0,110.0,1295.0,918.0,13.4,66.6,1.0187,18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.1,1114.0,8.0,245.0,710.0,119.0,1279.0,948.0,13.3,63.6,0.9661,19,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.1,1107.0,8.1,263.0,705.0,116.0,1288.0,966.0,12.9,62.4,0.9258,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.1,1117.0,7.5,300.0,706.0,123.0,1264.0,1057.0,12.4,64.7,0.9266,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.6,1090.0,6.0,242.0,753.0,117.0,1213.0,1001.0,12.1,65.6,0.9222,22,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.1,954.0,3.2,152.0,916.0,100.0,1119.0,777.0,11.3,69.8,0.932,23,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.2,987.0,4.1,165.0,884.0,101.0,1145.0,797.0,11.0,68.7,0.9001,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1.6,1275.0,8.8,215.0,649.0,106.0,1024.0,1617.0,5.3,50.7,0.4564,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5,1173.0,7.5,300.0,738.0,129.0,1002.0,1355.0,5.9,50.0,0.4689,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.7,1163.0,7.6,188.0,748.0,110.0,1001.0,1296.0,4.9,53.9,0.4693,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9,1054.0,5.6,253.0,830.0,126.0,967.0,1131.0,4.3,55.3,0.465,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4,1004.0,4.8,181.0,879.0,106.0,942.0,1036.0,4.2,57.1,0.4759,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,1001.0,5.3,171.0,859.0,99.0,954.0,1009.0,3.5,58.3,0.4636,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4,974.0,4.5,168.0,888.0,97.0,945.0,966.0,3.0,60.7,0.4667,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1,915.0,3.0,169.0,973.0,94.0,905.0,901.0,2.6,63.2,0.4721,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,939.0,3.0,145.0,996.0,86.0,897.0,879.0,3.9,59.0,0.4807,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2,973.0,4.7,190.0,878.0,97.0,968.0,991.0,4.7,57.2,0.4932,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7,1011.0,5.4,225.0,846.0,113.0,992.0,1019.0,6.8,48.6,0.4822,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.3,1097.0,7.4,261.0,778.0,125.0,1080.0,1151.0,8.6,43.6,0.4887,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2,1149.0,8.4,382.0,742.0,147.0,1072.0,1242.0,9.5,41.2,0.4908,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.4,1117.0,8.9,357.0,721.0,153.0,1075.0,1206.0,10.9,35.9,0.468,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2,1085.0,7.9,299.0,760.0,147.0,1049.0,1138.0,12.5,32.3,0.467,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1,1102.0,7.7,313.0,772.0,139.0,1051.0,1142.0,12.8,32.6,0.4814,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,1281.0,12.1,510.0,659.0,165.0,1192.0,1438.0,10.9,39.7,0.5166,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.7,1472.0,16.6,654.5,555.0,191.0,1344.0,1735.0,9.0,51.8,0.5961,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6,1328.0,11.4,622.0,637.0,172.0,1188.0,1611.0,8.1,54.1,0.5882,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5,1198.0,7.9,402.0,720.0,151.0,1072.0,1436.0,7.8,54.6,0.5786,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.3,1176.0,8.1,334.0,718.0,137.0,1104.0,1389.0,6.2,59.6,0.5698,21,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1,1118.0,6.4,295.0,765.0,130.0,1058.0,1313.0,5.7,59.9,0.5523,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7,1091.0,5.2,222.0,820.0,115.0,1003.0,1232.0,5.6,59.7,0.5463,23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8,1078.0,5.2,230.0,809.0,112.0,1012.0,1195.0,4.7,62.9,0.5424,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6,1043.0,4.3,195.0,875.0,105.0,972.0,1107.0,4.5,63.5,0.5411,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,992.0,3.6,167.0,916.0,96.0,963.0,1035.0,4.5,63.6,0.5414,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,1004.0,4.5,188.0,868.0,110.0,1004.0,1030.0,3.1,70.0,0.5388,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,947.0,3.3,148.0,929.0,87.0,974.0,929.0,3.2,68.3,0.531,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1,923.0,2.7,123.0,984.0,75.0,943.0,875.0,3.1,69.2,0.5337,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,911.0,2.4,148.0,992.0,82.0,934.0,861.0,2.4,71.9,0.5288,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,924.0,2.6,143.0,994.0,83.0,941.0,852.0,3.1,68.7,0.5317,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2,954.0,3.4,180.0,940.0,88.0,981.0,891.0,2.1,73.1,0.5289,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,960.0,3.9,226.0,887.0,106.0,1003.0,947.0,3.3,68.2,0.5346,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6,1016.0,4.9,254.0,835.0,112.0,1044.0,1016.0,4.1,65.8,0.5451,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2,1139.0,7.5,372.0,753.0,141.0,1092.0,1201.0,6.6,56.6,0.5528,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2,1130.0,7.1,379.0,752.0,148.0,1058.0,1218.0,8.0,51.2,0.5516,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.8,1237.0,9.6,478.0,685.0,171.0,1138.0,1385.0,10.3,44.9,0.5612,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1,1159.0,6.5,344.0,742.0,160.0,1087.0,1311.0,12.3,41.7,0.5961,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6,1124.0,5.5,258.0,791.0,137.0,1071.0,1206.0,13.5,41.3,0.6342,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.8,1312.0,10.5,474.0,640.0,167.0,1249.0,1473.0,13.4,43.1,0.66,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.6,1246.0,8.9,438.0,665.0,164.0,1182.0,1460.0,9.9,53.3,0.6504,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.8,1232.0,8.8,451.0,674.0,166.0,1171.0,1627.0,8.9,54.6,0.6226,18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.9,1286.0,10.5,473.0,644.0,167.0,1217.0,1827.0,8.9,54.8,0.6244,19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4,1347.0,13.0,560.0,582.0,174.0,1290.0,2004.0,8.3,58.2,0.6391,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.9,1075.0,8.5,470.0,795.0,160.0,1447.0,990.0,16.9,49.3,0.9597,21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,1075.0,8.5,506.0,795.0,169.0,1447.0,990.0,16.9,49.3,0.9597,22,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1,1075.0,8.5,482.0,795.0,162.0,1447.0,990.0,16.9,49.3,0.9597,23,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,1075.0,8.5,436.0,795.0,149.0,1447.0,990.0,16.9,49.3,0.9597,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4,1075.0,8.5,472.0,795.0,158.0,1447.0,990.0,16.9,49.3,0.9597,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,1075.0,8.5,379.0,795.0,143.0,1447.0,990.0,16.9,49.3,0.9597,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.7,1075.0,8.5,188.0,795.0,110.0,1447.0,990.0,16.9,49.3,0.9597,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1,1075.0,8.5,155.0,795.0,92.0,1447.0,990.0,16.9,49.3,0.9597,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4,1075.0,8.5,264.0,795.0,102.0,1447.0,990.0,16.9,49.3,0.9597,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8,1075.0,8.5,366.0,795.0,121.0,1447.0,990.0,16.9,49.3,0.9597,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6,1075.0,8.5,622.0,795.0,164.0,1447.0,990.0,16.9,49.3,0.9597,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
